City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Gombong,ID,2021-09-16 15:13:14,-7.6072,109.5142,77.34,88,73,4.29
295,Zhigansk,RU,2021-09-16 15:13:14,66.7697,123.3711,42.62,63,100,7.87
296,Mecca,SA,2021-09-16 15:13:15,21.4267,39.8261,92.35,23,92,17.11
297,Garowe,SO,2021-09-16 15:13:15,8.4054,48.4845,90.68,36,100,7.45
298,Batya,HU,2021-09-16 15:13:16,46.488,18.9542,87.73,29,98,11.27
299,Lata,PT,2021-09-16 15:09:58,40.1629,-8.3327,81.36,51,12,8.46
300,Kaya,BF,2021-09-16 15:13:16,13.0917,-1.0844,88.07,52,29,10.13
301,Savannah Bight,HN,2021-09-16 15:13:17,16.45,-85.85,89.65,77,54,15.75
302,Mount Gambier,AU,2021-09-16 15:13:17,-37.8333,140.7667,51.85,61,71,12.17
303,Farmington,US,2021-09-16 15:12:26,36.7281,-108.2187,73.2,29,1,6.91
304,Vao,NC,2021-09-16 15:13:18,-22.6667,167.4833,67.86,73,1,17.67
305,Banamba,ML,2021-09-16 15:13:18,13.55,-7.45,79.34,75,98,3.71
306,Ayorou,NE,2021-09-16 15:09:52,14.7308,0.9174,99.01,31,6,5.14
307,Nybro,SE,2021-09-16 15:13:19,56.7446,15.9071,62.22,99,100,5.3
308,Moyale,KE,2021-09-16 15:13:19,3.5167,39.0584,78.62,48,97,8.41
309,Saint-Francois,FR,2021-09-16 15:13:20,46.4154,3.9054,67.48,94,90,3.44
310,Geraldton,AU,2021-09-16 15:13:20,-28.7667,114.6,50.41,87,75,5.75
311,Alice,US,2021-09-16 15:13:21,27.7523,-98.0697,82.63,65,1,6.91
312,Lusambo,CD,2021-09-16 15:13:21,-4.9667,23.45,73.29,92,88,1.23
313,Grindavik,IS,2021-09-16 15:11:04,63.8424,-22.4338,50.47,81,75,10.36
314,Point Pedro,LK,2021-09-16 15:13:21,9.8167,80.2333,82.35,80,86,8.5
315,Ixtapa,MX,2021-09-16 15:13:22,20.7,-105.2,78.22,89,90,2.3
316,Rafaela,AR,2021-09-16 15:13:22,-31.2503,-61.4867,70.99,21,0,1.01
317,Rock Sound,BS,2021-09-16 15:10:31,24.9,-76.2,83.44,70,3,8.16
318,Staraya Vichuga,RU,2021-09-16 15:13:23,57.2683,41.8787,45.09,61,100,7.43
319,Bengkulu,ID,2021-09-16 15:13:23,-3.8004,102.2655,78.17,88,46,7.65
320,Palmer,US,2021-09-16 15:10:07,42.1584,-72.3287,71.92,76,75,1.99
321,Jumla,NP,2021-09-16 15:13:24,29.2747,82.1838,59.99,94,100,0.89
322,Kharp,RU,2021-09-16 15:13:24,66.8014,65.8081,40.39,69,96,9.93
323,Farah,AF,2021-09-16 15:13:25,32.5,62.5,87.22,5,0,5.3
324,Maarianhamina,AX,2021-09-16 15:13:25,60.0973,19.9348,51.66,66,20,8.05
325,Uddevalla,SE,2021-09-16 15:13:26,58.3478,11.9424,52.32,98,100,8.99
326,Villa Maria,AR,2021-09-16 15:13:26,-32.4075,-63.2402,70.2,24,0,14.88
327,Ismailia,EG,2021-09-16 15:13:27,30.6043,32.2723,82.85,47,0,20.4
328,Luohe,CN,2021-09-16 15:13:27,33.5717,114.0353,75.13,72,96,9.42
329,Taoudenni,ML,2021-09-16 15:13:28,22.6783,-3.9836,110.86,12,43,10.47
330,Bayan,CN,2021-09-16 15:13:28,46.0833,127.4,53.67,94,0,2.82
331,Neyshabur,IR,2021-09-16 15:13:28,36.2133,58.7958,82.98,11,0,8.57
332,Hambantota,LK,2021-09-16 15:10:16,6.1241,81.1185,81.43,77,77,14.07
333,Awjilah,LY,2021-09-16 15:13:29,29.1081,21.2869,90.27,17,0,12.77
334,San-Pedro,CI,2021-09-16 15:13:30,4.7485,-6.6363,80.55,79,89,10.29
335,Verkhoyansk,RU,2021-09-16 15:13:30,67.5447,133.385,52.12,63,100,2.51
336,Willowmore,ZA,2021-09-16 15:13:30,-33.2926,23.4895,49.96,67,84,14.61
337,Tautira,PF,2021-09-16 15:11:27,-17.7333,-149.15,73.42,73,32,19.35
338,Ribnitz-Damgarten,DE,2021-09-16 15:13:31,54.25,12.4667,64.15,85,100,17.29
339,Feijo,BR,2021-09-16 15:13:31,-8.1642,-70.3536,93.83,41,29,2.77
340,Changqing,CN,2021-09-16 15:13:32,36.5575,116.7272,71.31,77,100,10.29
341,Kousseri,CM,2021-09-16 15:13:32,12.0769,15.0306,95.95,35,90,13.69
342,Kincardine,GB,2021-09-16 15:13:33,56.0667,-3.7167,68.92,68,98,7.67
343,Wichian Buri,TH,2021-09-16 15:13:33,15.6578,101.106,77.81,91,100,3.04
344,Williams Lake,CA,2021-09-16 15:13:34,52.1415,-122.1445,38.5,76,4,2.1
345,Port Augusta,AU,2021-09-16 15:13:34,-32.5,137.7667,71.74,24,36,10.65
346,Nantucket,US,2021-09-16 15:12:16,41.2835,-70.0995,68.14,93,100,21.18
347,Peace River,CA,2021-09-16 15:12:14,56.2501,-117.286,43.66,95,99,1.01
348,Mayo,US,2021-09-16 15:13:35,38.8876,-76.5119,81.57,88,90,14.0
349,Valverde Del Camino,ES,2021-09-16 15:13:35,37.5751,-6.7543,84.85,36,60,1.21
350,Ouallam,NE,2021-09-16 15:13:35,14.3188,2.0866,97.32,34,39,6.76
351,Paraguacu Paulista,BR,2021-09-16 15:12:41,-22.4128,-50.5758,86.86,40,9,11.41
352,Marsala,IT,2021-09-16 15:13:36,37.7966,12.4352,81.93,71,69,20.71
353,Sergeyevka,KZ,2021-09-16 15:13:36,53.88,67.4158,57.58,45,96,5.61
354,Novoagansk,RU,2021-09-16 15:13:37,61.9449,76.6625,44.65,98,100,8.77
355,Caravelas,BR,2021-09-16 15:13:37,-17.7125,-39.2481,82.94,55,23,9.22
356,Veraval,IN,2021-09-16 15:13:37,20.9,70.3667,80.26,87,100,13.85
357,Pangnirtung,CA,2021-09-16 15:09:30,66.1451,-65.7125,36.77,65,100,3.74
358,Casas Grandes,MX,2021-09-16 15:13:38,30.3667,-107.95,70.45,54,35,2.86
359,Rodeo,US,2021-09-16 15:13:38,38.033,-122.2669,59.43,90,90,5.99
360,Shawinigan,CA,2021-09-16 15:13:39,46.5668,-72.7491,63.57,57,67,2.06
361,Cherskiy,RU,2021-09-16 15:13:39,68.75,161.3,26.73,85,39,8.93
362,Abha,SA,2021-09-16 15:13:40,18.2164,42.5053,68.25,49,40,16.11
363,Tuy Hoa,VN,2021-09-16 15:13:40,13.0833,109.3,78.39,88,100,4.32
364,Charters Towers,AU,2021-09-16 15:13:40,-20.1,146.2667,60.17,77,4,8.97
365,Kapit,MY,2021-09-16 15:13:41,2.0167,112.9333,74.26,97,100,0.63
366,Darab,IR,2021-09-16 15:13:41,28.7519,54.5444,87.55,10,0,2.93
367,Chumikan,RU,2021-09-16 15:13:41,54.7183,135.315,53.6,95,100,2.48
368,Sistranda,NO,2021-09-16 15:13:42,63.7256,8.834,57.16,81,100,6.2
369,Hasaki,JP,2021-09-16 15:13:42,35.7333,140.8333,68.4,64,100,11.63
370,Sungairaya,ID,2021-09-16 15:13:43,0.7,108.9,79.72,77,80,0.29
371,Nabire,ID,2021-09-16 15:13:43,-3.3667,135.4833,74.98,90,100,2.95
372,Porto Uniao,BR,2021-09-16 15:13:43,-26.2381,-51.0783,55.0,99,100,2.13
373,Khandyga,RU,2021-09-16 15:13:44,62.6667,135.6,52.61,60,100,5.32
374,Berlevag,NO,2021-09-16 15:11:08,70.8578,29.0864,44.6,65,0,5.75
375,Suhbaatar,MN,2021-09-16 15:13:44,50.2314,106.2078,55.76,59,94,3.49
376,Cairns,AU,2021-09-16 15:13:45,-16.9167,145.7667,66.15,88,28,10.36
377,Yarada,IN,2021-09-16 15:13:45,17.65,83.2667,82.72,89,75,2.3
378,Vyartsilya,RU,2021-09-16 15:13:46,62.1764,30.693,45.12,67,97,4.07
379,Sao Joao Do Paraiso,BR,2021-09-16 15:13:46,-15.3136,-42.0144,88.45,16,0,14.56
380,Westonaria,ZA,2021-09-16 15:13:46,-26.3191,27.6486,77.07,11,29,20.45
381,Isla Aguada,MX,2021-09-16 15:13:47,18.7833,-91.4667,86.04,82,55,10.22
382,Broome,US,2021-09-16 15:13:47,42.2506,-75.833,67.8,73,90,1.01
383,Hofn,IS,2021-09-16 15:13:48,64.2539,-15.2082,53.62,94,90,16.11
384,Comodoro Rivadavia,AR,2021-09-16 15:13:43,-45.8667,-67.5,58.86,44,0,13.8
385,Rodrigues Alves,BR,2021-09-16 15:13:48,-7.738,-72.6509,90.27,49,61,1.39
386,Kavaratti,IN,2021-09-16 15:09:59,10.5669,72.642,81.79,79,79,13.49
387,Champerico,GT,2021-09-16 15:13:50,14.3,-91.9167,88.72,78,97,7.54
388,Acapulco,MX,2021-09-16 15:13:51,16.8634,-99.8901,82.22,83,75,3.44
389,Nuuk,GL,2021-09-16 15:13:51,64.1835,-51.7216,38.01,65,75,4.61
390,Preobrazheniye,RU,2021-09-16 15:13:52,42.9019,133.9064,59.38,89,100,2.91
391,Cabinda,AO,2021-09-16 15:13:52,-5.55,12.2,77.76,81,90,9.24
392,Havre-Saint-Pierre,CA,2021-09-16 15:13:53,50.2334,-63.5986,56.75,75,6,16.44
393,Carlsbad,US,2021-09-16 15:13:53,33.1581,-117.3506,68.22,80,90,1.01
394,San Pedro,PH,2021-09-16 15:13:53,14.35,121.0167,79.36,91,100,6.82
395,Constitucion,CL,2021-09-16 15:13:54,-35.3333,-72.4167,59.31,59,0,10.04
396,Juneau,US,2021-09-16 15:13:54,58.3019,-134.4197,48.25,95,90,3.0
397,Wanaka,NZ,2021-09-16 15:13:55,-44.7,169.15,40.1,79,73,5.99
398,Urucara,BR,2021-09-16 15:13:55,-2.5364,-57.76,98.04,32,4,3.91
399,Oussouye,SN,2021-09-16 15:13:56,12.485,-16.5469,79.99,80,100,4.18
400,Aden,YE,2021-09-16 15:13:56,12.7794,45.0367,87.04,72,53,10.78
401,Portales,US,2021-09-16 15:10:07,34.1862,-103.3344,74.01,60,3,1.99
402,Mosquera,CO,2021-09-16 15:13:56,4.7059,-74.2302,60.89,59,75,6.91
403,Okha,RU,2021-09-16 15:13:57,53.5739,142.9478,56.7,90,100,14.0
404,Bria,CF,2021-09-16 15:13:58,6.5423,21.9863,84.92,76,98,2.98
405,Muros,ES,2021-09-16 15:13:58,42.7762,-9.0603,76.84,58,1,14.09
406,Faya,SA,2021-09-16 15:13:59,18.3851,42.4509,68.52,48,41,10.45
407,Kununurra,AU,2021-09-16 15:13:59,-15.7667,128.7333,80.58,65,75,6.91
408,Herat,AF,2021-09-16 15:14:00,34.5,62.0,82.76,10,0,32.41
409,Balkanabat,TM,2021-09-16 15:14:00,39.5108,54.3671,86.76,38,0,7.16
410,Port-Gentil,GA,2021-09-16 15:14:00,-0.7193,8.7815,77.85,81,13,13.38
411,Madang,PG,2021-09-16 15:14:01,-5.2246,145.7966,76.03,90,96,0.78
412,Guerrero Negro,MX,2021-09-16 15:10:00,27.9769,-114.0611,71.67,76,1,16.46
413,Yablonovo,RU,2021-09-16 15:14:02,50.8523,37.3574,60.66,36,0,6.02
414,Lixourion,GR,2021-09-16 15:14:02,38.2019,20.4314,82.26,65,0,10.36
415,Rawson,AR,2021-09-16 15:14:03,-43.3002,-65.1023,64.53,30,22,13.87
416,Derzhavinsk,KZ,2021-09-16 15:14:04,51.1,66.3167,64.38,34,40,15.05
417,Sao Gabriel Da Cachoeira,BR,2021-09-16 15:14:04,-0.1303,-67.0892,90.61,49,79,1.66
418,Kontagora,NG,2021-09-16 15:14:04,10.3999,5.4695,84.11,68,100,4.79
419,Eden,US,2021-09-16 15:12:20,36.4885,-79.7667,78.91,83,1,0.0
420,Saldanha,ZA,2021-09-16 15:14:05,-33.0117,17.9442,58.3,67,0,26.02
421,Waunakee,US,2021-09-16 15:14:06,43.1919,-89.4557,70.9,58,1,8.01
422,Mareeba,AU,2021-09-16 15:14:06,-17.0,145.4333,61.52,89,46,2.82
423,Salalah,OM,2021-09-16 15:14:07,17.0151,54.0924,80.69,94,90,11.5
424,Sur,OM,2021-09-16 15:14:08,22.5667,59.5289,88.61,49,84,4.56
425,Fortuna,US,2021-09-16 15:09:27,40.5982,-124.1573,49.35,49,1,0.0
426,Sambava,MG,2021-09-16 15:14:08,-14.2667,50.1667,73.26,83,69,9.95
427,Arlit,NE,2021-09-16 15:14:09,18.7369,7.3853,105.58,8,4,4.59
428,Port Shepstone,ZA,2021-09-16 15:14:10,-30.7414,30.455,58.91,86,100,14.52
429,Honiara,SB,2021-09-16 15:14:10,-9.4333,159.95,76.5,88,86,5.28
430,Campoverde,PE,2021-09-16 15:14:11,-8.4753,-74.8058,76.69,54,48,1.01
431,Mae Sot,TH,2021-09-16 15:14:11,16.7167,98.5667,73.78,99,100,0.4
432,Sembakung,ID,2021-09-16 15:14:12,3.8167,117.25,78.73,94,100,1.21
433,La Palma,US,2021-09-16 15:13:39,33.8464,-118.0467,66.22,79,90,1.99
434,Tiksi,RU,2021-09-16 15:14:14,71.6872,128.8694,42.4,72,100,4.0
435,Makinsk,KZ,2021-09-16 15:14:14,52.6292,70.4169,54.93,44,91,12.33
436,Bereda,ES,2021-09-16 15:14:15,43.2686,-7.5406,76.41,68,3,4.12
437,Monticello,US,2021-09-16 15:14:15,45.3055,-93.7941,73.94,67,75,12.66
438,Rapar,IN,2021-09-16 15:14:16,23.5667,70.6333,88.86,63,35,7.31
439,Petropavlovsk-Kamchatskiy,RU,2021-09-16 15:13:05,53.0452,158.6483,45.14,74,0,9.17
440,Trapani,IT,2021-09-16 15:14:16,37.8333,12.6667,87.98,52,74,17.05
441,Sun City West,US,2021-09-16 15:14:17,33.662,-112.3413,89.67,29,1,1.01
442,Coquimbo,CL,2021-09-16 15:14:17,-29.9533,-71.3436,55.13,82,90,8.05
443,Olutanga,PH,2021-09-16 15:14:17,7.3106,122.8464,79.79,80,100,10.04
444,Mildura,AU,2021-09-16 15:14:18,-34.2,142.15,60.08,41,33,8.05
445,Sao Raimundo Nonato,BR,2021-09-16 15:14:18,-9.0153,-42.6994,94.91,22,0,9.93
446,Poum,NC,2021-09-16 15:14:19,-20.2333,164.0167,70.09,60,85,17.92
447,Aksha,RU,2021-09-16 15:14:19,50.2814,113.2867,49.3,71,34,2.82
448,Storslett,NO,2021-09-16 15:14:19,69.7678,21.0247,46.83,72,97,8.84
449,Araouane,ML,2021-09-16 15:14:20,18.9048,-3.5265,101.46,24,10,8.46
450,Xichang,CN,2021-09-16 15:14:20,27.8964,102.2634,66.63,94,100,3.27
451,Ostrovnoy,RU,2021-09-16 15:11:22,68.0531,39.5131,45.09,91,82,12.21
452,Vilyuysk,RU,2021-09-16 15:14:21,63.7553,121.6247,39.16,79,99,5.35
453,Gigmoto,PH,2021-09-16 15:14:21,13.7796,124.39,78.4,88,100,5.28
454,Espanola,US,2021-09-16 15:10:03,35.9911,-106.0806,77.29,21,0,1.1
455,Keetmanshoop,NA,2021-09-16 15:14:22,-26.5833,18.1333,70.95,8,0,5.95
456,Kavieng,PG,2021-09-16 15:14:22,-2.5744,150.7967,80.6,78,97,9.31
457,Swellendam,ZA,2021-09-16 15:14:22,-34.0226,20.4417,53.96,77,100,2.37
458,Homer,US,2021-09-16 15:14:23,59.6425,-151.5483,50.81,70,90,12.66
459,Labytnangi,RU,2021-09-16 15:14:23,66.6572,66.4183,40.86,74,100,14.92
460,Soe,ID,2021-09-16 15:14:24,-9.8607,124.284,66.79,88,74,4.81
461,Lashio,MM,2021-09-16 15:14:24,22.9333,97.75,69.44,93,100,1.79
462,Ngaoundere,CM,2021-09-16 15:14:24,7.3167,13.5833,77.2,74,96,6.4
463,Tateyama,JP,2021-09-16 15:14:25,34.9833,139.8667,69.82,79,69,11.99
464,Isangel,VU,2021-09-16 15:14:25,-19.55,169.2667,70.75,85,31,7.05
465,Roebourne,AU,2021-09-16 15:14:26,-20.7833,117.1333,73.45,53,39,11.72
466,Osorno,CL,2021-09-16 15:14:26,-40.5667,-73.15,53.91,71,40,5.75
467,Volnoye,UA,2021-09-16 15:14:27,47.6365,34.8139,68.32,35,12,4.85
468,Parsabad,IR,2021-09-16 15:14:27,39.6482,47.9174,83.37,35,0,5.37
469,Mandalgovi,MN,2021-09-16 15:14:27,45.7625,106.2708,59.02,28,0,4.32
470,Mamit,IN,2021-09-16 15:14:28,23.9333,92.4833,69.94,99,100,2.35
471,Pskov,RU,2021-09-16 15:14:28,57.8136,28.3496,49.91,62,90,4.47
472,Narrabri,AU,2021-09-16 15:14:29,-30.3167,149.7833,49.44,59,0,5.68
473,Kaabong,UG,2021-09-16 15:14:29,3.4836,34.1492,76.41,49,94,8.16
474,Tilichiki,RU,2021-09-16 15:14:29,60.4667,166.1,39.18,83,76,2.33
475,Klyuchi,RU,2021-09-16 15:14:30,52.2667,79.1667,63.95,30,100,7.52
476,Inhambane,MZ,2021-09-16 15:14:31,-23.865,35.3833,76.91,73,0,10.6
477,Mandla,IN,2021-09-16 15:14:31,22.6,80.3833,73.18,97,100,7.54
478,South Shields,GB,2021-09-16 15:14:31,54.9986,-1.4323,71.22,55,20,10.36
479,Devonport,AU,2021-09-16 15:12:14,-41.1667,146.35,41.99,74,45,5.26
480,Duluth,US,2021-09-16 15:13:45,46.7833,-92.1066,70.38,66,20,5.99
481,Rosamorada,MX,2021-09-16 15:14:32,22.1222,-105.2058,80.13,87,57,1.7
482,Xuanzhou,CN,2021-09-16 15:14:33,30.9525,118.7553,71.13,88,97,0.54
483,Gorontalo,ID,2021-09-16 15:14:33,0.5412,123.0595,73.9,98,100,2.13
484,Alta Floresta,BR,2021-09-16 15:14:34,-9.8756,-56.0861,96.19,36,23,3.49
485,Zhangye,CN,2021-09-16 15:14:34,38.9342,100.4517,70.36,33,92,3.78
486,Maneadero,MX,2021-09-16 15:14:35,31.7167,-116.5667,63.1,86,11,3.0
487,Ishigaki,JP,2021-09-16 15:14:35,24.3448,124.1572,82.11,80,6,11.63
488,Liberia,LR,2021-09-16 15:14:36,6.5,-9.5,81.3,73,100,6.91
489,Sao Lourenco Do Oeste,BR,2021-09-16 15:14:36,-26.3592,-52.8511,57.58,96,100,5.86
490,Touros,BR,2021-09-16 15:09:47,-5.1989,-35.4608,83.3,62,13,18.97
491,Meadow Lake,US,2021-09-16 15:14:37,34.8014,-106.5436,77.72,43,1,9.22
492,Micheweni,TZ,2021-09-16 15:14:37,-4.9667,39.8333,77.76,74,3,10.78
493,Robertsport,LR,2021-09-16 15:14:38,6.7533,-11.3686,80.92,73,96,10.42
494,Luderitz,NA,2021-09-16 15:14:39,-26.6481,15.1594,71.85,37,0,29.46
495,Canyon,US,2021-09-16 15:14:40,34.9803,-101.9188,74.79,65,1,18.54
496,Lichinga,MZ,2021-09-16 15:14:40,-13.3128,35.2406,75.29,57,40,13.8
497,Angoram,PG,2021-09-16 15:14:41,-4.0625,144.0661,72.23,99,99,0.78
498,Miranda,CO,2021-09-16 15:14:41,3.2499,-76.2281,81.64,70,86,2.95
499,Iralaya,HN,2021-09-16 15:14:41,15.0,-83.2333,84.29,74,83,10.31
500,Andenes,NO,2021-09-16 15:14:42,69.3143,16.1194,49.98,66,0,9.22
501,Ucluelet,CA,2021-09-16 15:10:18,48.9329,-125.5528,43.09,75,5,5.82
502,Aldan,RU,2021-09-16 15:14:42,58.6031,125.3894,33.44,100,100,6.2
503,Bairiki,KI,2021-09-16 15:14:42,1.3292,172.9752,80.6,78,40,8.05
504,Belmonte,BR,2021-09-16 15:14:43,-15.8631,-38.8828,81.1,63,12,10.92
505,Sarahan,IN,2021-09-16 15:14:43,31.5167,77.8,61.77,92,36,1.3
506,Namtsy,RU,2021-09-16 15:14:44,62.7161,129.6658,48.31,98,100,6.6
507,Chimbote,PE,2021-09-16 15:14:44,-9.0853,-78.5783,64.42,77,98,6.78
508,Daru,PG,2021-09-16 15:14:44,-9.0763,143.2092,76.14,75,93,17.38
509,Kuyanovo,RU,2021-09-16 15:14:45,55.8014,54.5372,44.73,68,100,14.34
510,San Quintin,MX,2021-09-16 15:14:45,30.4833,-115.95,68.23,79,1,10.8
511,Husavik,IS,2021-09-16 15:14:46,66.0449,-17.3389,58.8,60,100,19.66
512,Natal,BR,2021-09-16 15:14:46,-5.795,-35.2094,83.05,69,75,16.11
513,Domoni,KM,2021-09-16 15:14:46,-12.2569,44.5319,77.18,79,74,6.08
514,Kieta,PG,2021-09-16 15:14:47,-6.2167,155.6333,76.87,86,17,4.99
515,Pulandian,CN,2021-09-16 15:14:47,39.3953,121.9669,69.93,88,100,4.45
516,Ola,RU,2021-09-16 15:14:47,59.5833,151.2833,47.7,79,1,3.27
517,Zhaotong,CN,2021-09-16 15:14:48,27.3167,103.7167,59.56,98,100,5.75
518,Kuala Terengganu,MY,2021-09-16 15:14:48,5.3302,103.1408,79.3,84,72,5.93
519,Inskoy,RU,2021-09-16 15:14:49,54.4297,86.44,55.31,70,96,3.6
520,Tuatapere,NZ,2021-09-16 15:14:49,-46.1333,167.6833,36.82,92,20,3.98
521,Kongolo,CD,2021-09-16 15:14:49,-5.3833,27.0,89.67,40,97,6.44
522,Kumluca,TR,2021-09-16 15:14:50,36.3703,30.2869,77.68,53,54,3.18
523,Veinticinco De Mayo,AR,2021-09-16 15:14:50,-35.4323,-60.1727,65.61,47,0,8.59
524,Louis Trichardt,ZA,2021-09-16 15:14:50,-23.0439,29.9032,78.82,41,1,4.38
525,Lahij,YE,2021-09-16 15:14:51,13.1667,44.5833,94.53,37,66,9.98
526,Dinguiraye,GN,2021-09-16 15:14:51,11.3,-10.7167,79.36,77,96,2.51
527,Muncar,ID,2021-09-16 15:14:51,-8.4333,114.3333,76.69,91,100,5.57
528,Sibu,MY,2021-09-16 15:14:52,2.3,111.8167,73.65,90,87,1.52
529,Pedernales,DO,2021-09-16 15:14:52,18.0384,-71.744,87.12,60,7,4.54
530,Pizarro,CO,2021-09-16 15:14:52,4.9533,-77.366,81.59,75,31,3.24
531,Zasosna,RU,2021-09-16 15:14:53,50.6307,38.3965,60.28,32,0,6.58
532,Tiarei,PF,2021-09-16 15:14:53,-17.5333,-149.3333,73.42,73,14,22.1
533,Hearst,CA,2021-09-16 15:14:54,49.6835,-83.6665,63.97,62,52,13.18
534,Drayton Valley,CA,2021-09-16 15:14:54,53.2168,-114.9854,44.91,59,100,15.7
535,Khomeyn,IR,2021-09-16 15:14:54,33.6423,50.0789,79.34,11,0,3.62
536,Malakal,SS,2021-09-16 15:14:55,9.5334,31.6605,84.29,68,100,1.16
537,Palairos,GR,2021-09-16 15:14:55,38.7833,20.8833,78.44,78,20,10.36
538,Meulaboh,ID,2021-09-16 15:14:55,4.1363,96.1285,78.69,79,88,4.36
539,Markivka,UA,2021-09-16 15:14:56,49.5229,39.5705,62.58,34,2,6.33
540,Goundam,ML,2021-09-16 15:14:56,16.4145,-3.6708,96.35,33,60,8.23
541,Sorland,NO,2021-09-16 15:14:56,67.667,12.6934,51.49,68,98,8.01
542,Norsup,VU,2021-09-16 15:14:57,-16.0667,167.3833,75.34,85,88,7.63
543,Kongoussi,BF,2021-09-16 15:14:57,13.3258,-1.5347,91.83,43,27,10.76
544,Trincomalee,LK,2021-09-16 15:14:58,8.5711,81.2335,83.88,73,100,9.06
545,Moree,AU,2021-09-16 15:14:58,-29.4667,149.85,46.42,71,0,5.75
546,La Ronge,CA,2021-09-16 15:14:58,55.1001,-105.2842,40.73,94,100,16.71
547,Ventspils,LV,2021-09-16 15:14:59,57.3894,21.5606,53.53,82,75,10.36
548,Opuwo,NA,2021-09-16 15:14:59,-18.0607,13.84,90.5,10,1,14.52
549,Mahibadhoo,MV,2021-09-16 15:15:00,3.7833,72.9667,83.14,76,100,9.98
550,Hauterive,FR,2021-09-16 15:15:00,46.0901,3.4459,70.56,82,38,6.67
551,San Isidro,PE,2021-09-16 15:15:00,-12.1167,-77.05,60.39,93,90,1.01
552,Conchas,BR,2021-09-16 15:15:01,-23.0153,-48.0106,78.64,55,87,13.82
553,Dahegam,IN,2021-09-16 15:15:03,23.1667,72.8167,82.17,90,57,7.78
554,Roma,US,2021-09-16 15:11:40,43.2128,-75.4557,70.83,82,20,6.91
555,Pandan,PH,2021-09-16 15:15:04,14.0453,124.1694,77.85,89,100,3.71
556,Turka,UA,2021-09-16 15:15:05,49.1541,23.0297,66.25,60,98,8.1
557,Uong Bi,VN,2021-09-16 15:15:05,21.0333,106.7833,84.18,90,100,2.26
558,Waterloo,CA,2021-09-16 15:11:10,43.4668,-80.5164,71.47,73,75,5.75
559,Praia Da Vitoria,PT,2021-09-16 15:11:14,38.7333,-27.0667,76.75,79,10,8.19
560,Esfahan,IR,2021-09-16 15:15:06,32.6572,51.6776,85.64,6,0,4.59
561,Humberto De Campos,BR,2021-09-16 15:11:15,-2.5983,-43.4611,91.11,50,21,9.48
562,Srednekolymsk,RU,2021-09-16 15:15:07,67.45,153.6833,36.59,72,100,5.75
563,Dandong,CN,2021-09-16 15:15:07,40.1292,124.3947,65.03,89,100,5.26
